DateTime,Home,BI,BO,DW,HP,PV,SE,SI,WM,proposition
2016-04-01 00:00:00,17,0.0,0.0,0.0,0.0,0.0,0.0,2484.0,0.0,NOD
2016-04-01 00:15:00,17,80.0,0.0,0.0,2920.0,0.0,0.0,1948.0,0.0,NOD
2016-04-01 00:30:00,17,40.0,0.0,0.0,760.0,0.0,0.0,1316.0,0.0,NOD
2016-04-01 00:45:00,17,80.0,40.0,0.0,1040.0,0.0,0.0,1832.0,0.0,NOD
2016-04-01 01:00:00,17,40.0,0.0,0.0,240.0,0.0,0.0,1020.0,0.0,NOD
2016-04-01 01:15:00,17,240.0,0.0,0.0,80.0,0.0,0.0,1004.0,0.0,NOD
2016-04-01 01:30:00,17,280.0,0.0,4.0,40.0,0.0,0.0,892.0,0.0,NOD
2016-04-01 01:45:00,17,240.0,0.0,0.0,640.0,0.0,0.0,1428.0,0.0,NOD
2016-04-01 02:00:00,17,280.0,0.0,0.0,1040.0,0.0,0.0,1680.0,0.0,NOD
2016-04-01 02:15:00,17,0.0,0.0,0.0,0.0,0.0,0.0,688.0,0.0,NOD
2016-04-01 02:30:00,17,520.0,0.0,0.0,320.0,0.0,0.0,488.0,0.0,NOD
2016-04-01 02:45:00,17,240.0,0.0,0.0,520.0,0.0,0.0,968.0,0.0,NOD
2016-04-01 03:00:00,17,240.0,0.0,0.0,1720.0,0.0,0.0,2188.0,0.0,NOD
2016-04-01 03:15:00,17,280.0,0.0,0.0,1120.0,0.0,0.0,1640.0,0.0,NOD
2016-04-01 03:30:00,17,240.0,0.0,4.0,0.0,0.0,0.0,436.0,0.0,NOD
2016-04-01 03:45:00,17,280.0,0.0,0.0,1000.0,0.0,0.0,1360.0,0.0,NOD
2016-04-01 04:00:00,17,240.0,0.0,0.0,1040.0,0.0,0.0,1476.0,0.0,NOD
2016-04-01 04:15:00,17,280.0,0.0,0.0,1080.0,0.0,0.0,1552.0,0.0,NOD
2016-04-01 04:30:00,17,240.0,0.0,0.0,640.0,0.0,0.0,1140.0,0.0,NOD
2016-04-01 04:45:00,17,280.0,0.0,0.0,40.0,0.0,0.0,520.0,0.0,NOD
2016-04-01 05:00:00,17,240.0,0.0,0.0,120.0,0.0,0.0,472.0,0.0,NOD
2016-04-01 05:15:00,17,280.0,0.0,0.0,1000.0,0.0,0.0,1420.0,0.0,NOD
2016-04-01 05:30:00,17,240.0,0.0,4.0,1080.0,0.0,0.0,1488.0,0.0,NOD
2016-04-01 05:45:00,17,280.0,0.0,0.0,520.0,0.0,0.0,1024.0,0.0,NOD
2016-04-01 06:00:00,17,240.0,0.0,0.0,40.0,0.0,0.0,524.0,0.0,NOD
2016-04-01 06:15:00,17,280.0,0.0,0.0,40.0,0.0,0.0,492.0,0.0,NOD
2016-04-01 06:30:00,17,240.0,0.0,0.0,840.0,0.0,0.0,1216.0,0.0,NOD
2016-04-01 06:45:00,17,280.0,0.0,0.0,1080.0,0.0,0.0,1464.0,0.0,NOD
2016-04-01 07:00:00,17,240.0,0.0,0.0,240.0,0.0,0.0,744.0,0.0,NOD
2016-04-01 07:15:00,17,280.0,0.0,4.0,80.0,0.0,0.0,528.0,0.0,NOD
2016-04-01 07:30:00,17,240.0,0.0,0.0,240.0,0.0,0.0,692.0,0.0,NOD
2016-04-01 07:45:00,17,280.0,0.0,0.0,1040.0,0.0,0.0,1448.0,0.0,NOD
2016-04-01 08:00:00,17,0.0,0.0,0.0,1080.0,0.0,0.0,1480.0,0.0,NOD
2016-04-01 08:15:00,17,360.0,0.0,0.0,440.0,0.0,0.0,924.0,0.0,NOD
2016-04-01 08:30:00,17,40.0,0.0,0.0,80.0,0.0,0.0,756.0,0.0,NOD
2016-04-01 08:45:00,17,40.0,0.0,0.0,40.0,0.0,0.0,428.0,0.0,NOD
2016-04-01 09:00:00,17,40.0,0.0,0.0,560.0,0.0,0.0,864.0,0.0,NOD
2016-04-01 09:15:00,17,0.0,760.0,4.0,1040.0,0.0,0.0,516.0,0.0,NOD
2016-04-01 09:30:00,17,0.0,800.0,0.0,1040.0,0.0,0.0,396.0,0.0,NOD
2016-04-01 09:45:00,17,0.0,760.0,0.0,1000.0,0.0,0.0,468.0,0.0,NOD
2016-04-01 10:00:00,17,0.0,280.0,0.0,80.0,0.0,36.0,8.0,0.0,NOD
2016-04-01 10:15:00,17,0.0,240.0,0.0,40.0,0.0,8.0,8.0,0.0,NOD
2016-04-01 10:30:00,17,0.0,800.0,0.0,1640.0,0.0,0.0,1900.0,0.0,NOD
2016-04-01 10:45:00,17,0.0,760.0,0.0,1720.0,0.0,0.0,1128.0,0.0,NOD
2016-04-01 11:00:00,17,0.0,600.0,0.0,960.0,0.0,28.0,684.0,0.0,NOD
2016-04-01 11:15:00,17,40.0,440.0,4.0,0.0,0.0,8.0,1208.0,0.0,NOD
2016-04-01 11:30:00,17,40.0,40.0,0.0,0.0,0.0,0.0,1508.0,0.0,NOD
2016-04-01 11:45:00,17,40.0,0.0,0.0,40.0,0.0,0.0,220.0,0.0,NOD
2016-04-01 12:00:00,17,40.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,NOD
2016-04-01 12:15:00,17,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,NOD
2016-04-01 12:30:00,17,40.0,0.0,0.0,40.0,0.0,0.0,208.0,0.0,NOD
2016-04-01 12:45:00,17,40.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,NOD
2016-04-01 13:00:00,17,40.0,0.0,0.0,40.0,0.0,0.0,220.0,0.0,NOD
2016-04-01 13:15:00,17,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,NOD
2016-04-01 13:30:00,17,40.0,0.0,4.0,0.0,0.0,0.0,156.0,0.0,NOD
2016-04-01 13:45:00,17,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,NOD
2016-04-01 14:00:00,17,40.0,0.0,0.0,40.0,0.0,0.0,232.0,0.0,NOD
2016-04-01 14:15:00,17,40.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,NOD
2016-04-01 14:30:00,17,40.0,0.0,0.0,40.0,0.0,0.0,384.0,0.0,NOD
2016-04-01 14:45:00,17,40.0,0.0,0.0,0.0,0.0,0.0,2312.0,0.0,NOD
2016-04-01 15:00:00,17,40.0,0.0,0.0,0.0,0.0,0.0,868.0,0.0,NOD
2016-04-01 15:15:00,17,40.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,NOD
2016-04-01 15:30:00,17,40.0,0.0,4.0,80.0,0.0,0.0,288.0,0.0,NOD
2016-04-01 15:45:00,17,0.0,0.0,0.0,40.0,0.0,0.0,276.0,0.0,NOD
2016-04-01 16:00:00,17,40.0,0.0,0.0,40.0,0.0,0.0,228.0,0.0,NOD
2016-04-01 16:15:00,17,40.0,0.0,0.0,80.0,0.0,0.0,228.0,0.0,NOD
2016-04-01 16:30:00,17,0.0,0.0,0.0,40.0,0.0,0.0,296.0,0.0,NOD
2016-04-01 16:45:00,17,40.0,0.0,0.0,40.0,0.0,0.0,316.0,0.0,NOD
2016-04-01 17:00:00,17,40.0,0.0,0.0,80.0,0.0,0.0,348.0,0.0,NOD
2016-04-01 17:15:00,17,40.0,0.0,0.0,1120.0,0.0,0.0,1372.0,0.0,NOD
2016-04-01 17:30:00,17,40.0,40.0,0.0,1320.0,0.0,0.0,1548.0,0.0,NOD
2016-04-01 17:45:00,17,40.0,0.0,4.0,1440.0,0.0,0.0,1752.0,0.0,NOD
2016-04-01 18:00:00,17,40.0,0.0,0.0,1600.0,0.0,0.0,1940.0,0.0,NOD
2016-04-01 18:15:00,17,80.0,0.0,0.0,1720.0,0.0,0.0,2056.0,0.0,NOD
2016-04-01 18:30:00,17,40.0,40.0,0.0,1840.0,0.0,0.0,2124.0,0.0,NOD
2016-04-01 18:45:00,17,40.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,NOD
2016-04-01 19:00:00,17,0.0,0.0,0.0,40.0,0.0,0.0,356.0,0.0,NOD
2016-04-01 19:15:00,17,40.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,NOD
2016-04-01 19:30:00,17,40.0,0.0,0.0,40.0,0.0,0.0,1420.0,732.0,NOD
2016-04-01 19:45:00,17,40.0,0.0,0.0,0.0,0.0,0.0,792.0,396.0,NOD
2016-04-01 20:00:00,17,40.0,0.0,0.0,0.0,0.0,0.0,496.0,100.0,NOD
2016-04-01 20:15:00,17,40.0,0.0,4.0,40.0,0.0,0.0,2704.0,160.0,NOD
2016-04-01 20:30:00,17,40.0,40.0,0.0,0.0,0.0,0.0,3876.0,0.0,NOD
2016-04-01 20:45:00,17,40.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,NOD
2016-04-01 21:00:00,17,40.0,0.0,0.0,40.0,0.0,0.0,548.0,4.0,NOD
2016-04-01 21:15:00,17,40.0,0.0,660.0,40.0,0.0,0.0,1180.0,0.0,NOD
2016-04-01 21:30:00,17,40.0,0.0,1384.0,40.0,0.0,0.0,1932.0,0.0,NOD
2016-04-01 21:45:00,17,0.0,0.0,808.0,0.0,0.0,0.0,1436.0,0.0,NOD
2016-04-01 22:00:00,17,80.0,40.0,1780.0,120.0,0.0,0.0,2348.0,0.0,NOD
2016-04-01 22:15:00,17,0.0,0.0,1808.0,0.0,0.0,0.0,2300.0,0.0,NOD
2016-04-01 22:30:00,17,80.0,0.0,1320.0,120.0,0.0,0.0,2804.0,0.0,NOD
2016-04-01 22:45:00,17,40.0,40.0,4.0,40.0,0.0,0.0,816.0,0.0,NOD
2016-04-01 23:00:00,17,40.0,0.0,0.0,40.0,0.0,0.0,808.0,0.0,NOD
2016-04-01 23:15:00,17,40.0,0.0,0.0,80.0,0.0,0.0,840.0,0.0,NOD
2016-04-01 23:30:00,17,40.0,0.0,0.0,40.0,0.0,0.0,924.0,0.0,NOD
2016-04-01 23:45:00,17,40.0,0.0,0.0,40.0,0.0,0.0,980.0,0.0,NOD
2016-04-02 00:00:00,17,40.0,0.0,4.0,80.0,0.0,0.0,944.0,0.0,NOD
